Telemetry_ID,Timestamp,Equipment_ID,Latitude,Longitude,Speed,Operating_Hours,Engine_Hours,Idle_Hours,Fuel_Used_Total,Fuel_Used_Last_24H,Fuel_Remaining_Percentage,DEF_Remaining_Percentage,Engine_Condition,Load_Count,Payload_Total,Diagnostic_Trouble_Code,GPS_Status,Ignition_Status
TEL-10147,2025-09-16 21:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.0,2.4,42.5,86.8,GOOD,12,147.7,,ONLINE,OFF
TEL-10148,2025-09-16 22:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.1,2.4,42.5,86.7,GOOD,12,147.7,,ONLINE,OFF
TEL-10149,2025-09-16 22:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.2,2.4,42.5,86.6,GOOD,12,147.7,,ONLINE,OFF
TEL-10150,2025-09-16 23:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.3,2.4,42.4,86.5,GOOD,12,147.7,,ONLINE,OFF
TEL-10151,2025-09-16 23:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.4,2.4,42.4,86.4,GOOD,12,147.7,,ONLINE,OFF
TEL-10152,2025-09-17 00:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.5,2.4,42.3,86.3,GOOD,12,147.7,,ONLINE,OFF
TEL-10153,2025-09-17 00:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.6,2.4,42.3,86.2,GOOD,12,147.7,,ONLINE,OFF
TEL-10154,2025-09-17 01:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.7,2.4,42.3,86.1,GOOD,12,147.7,,ONLINE,OFF
TEL-10155,2025-09-17 01:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31492.8,2.4,42.2,86.0,GOOD,12,147.7,,ONLINE,OFF
TEL-10156,2025-09-17 02:00:00,EQ-1016,38.189998,-121.900291,0.0,2203.1,2203.1,2037.2,31492.9,2.4,42.2,85.9,GOOD,12,147.7,,ONLINE,OFF
TEL-10157,2025-09-17 02:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.0,2.4,42.1,85.8,GOOD,12,147.7,,ONLINE,OFF
TEL-10158,2025-09-17 03:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.1,2.4,42.1,85.7,GOOD,12,147.7,,ONLINE,OFF
TEL-10159,2025-09-17 03:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.2,2.4,42.1,85.6,GOOD,12,147.7,,ONLINE,OFF
TEL-10160,2025-09-17 04:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.3,2.4,42.0,85.5,GOOD,12,147.7,,ONLINE,OFF
TEL-10161,2025-09-17 04:30:00,EQ-1016,38.245167,-122.059413,0.0,2203.1,2203.1,2037.2,31493.4,2.4,42.0,85.4,GOOD,12,147.7,,ONLINE,OFF
TEL-10162,2025-09-17 05:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.5,2.4,41.9,85.3,GOOD,12,147.7,,ONLINE,OFF
TEL-10163,2025-09-17 05:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.6,2.4,41.9,85.2,GOOD,12,147.7,,ONLINE,OFF
TEL-10164,2025-09-17 06:00:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.7,2.4,41.9,85.1,GOOD,12,147.7,,ONLINE,OFF
TEL-10165,2025-09-17 06:30:00,EQ-1016,37.807757,-122.270108,0.0,2203.1,2203.1,2037.2,31493.8,2.4,41.8,85.0,GOOD,12,147.7,,ONLINE,OFF
TEL-10166,2025-09-17 07:00:00,EQ-1016,37.803465,-122.271277,29.1,2203.6,2203.6,2037.7,31501.8,190.8,38.6,84.9,GOOD,13,149.8,,ONLINE,ON
TEL-10167,2025-09-17 07:30:00,EQ-1016,37.808062,-122.275023,27.0,2204.1,2204.1,2038.2,31506.3,108.7,36.8,84.8,GOOD,13,163.6,,ONLINE,ON
TEL-10168,2025-09-17 08:00:00,EQ-1016,37.803989,-122.267808,16.9,2204.6,2204.6,2038.7,31511.2,116.9,34.9,84.7,GOOD,13,167.8,,ONLINE,ON
TEL-10169,2025-09-17 08:30:00,EQ-1016,37.809662,-122.266629,20.5,2205.1,2205.1,2039.2,31517.6,153.6,32.3,84.6,GOOD,13,179.0,,ONLINE,ON
TEL-10170,2025-09-17 09:00:00,EQ-1016,37.803884,-122.270112,4.3,2205.6,2205.6,2039.7,31525.2,182.2,29.3,84.5,GOOD,14,193.0,,ONLINE,ON
TEL-10171,2025-09-17 09:30:00,EQ-1016,37.810384,-122.265563,30.5,2206.1,2206.1,2040.2,31531.5,150.5,26.8,84.4,GOOD,15,196.2,,ONLINE,ON
TEL-10172,2025-09-17 10:00:00,EQ-1016,37.807757,-122.270108,0.0,2206.1,2206.1,2040.2,31531.6,2.4,26.7,84.3,GOOD,15,196.2,,ONLINE,OFF
TEL-10173,2025-09-17 10:30:00,EQ-1016,37.803593,-122.274318,15.6,2206.6,2206.6,2040.7,31538.1,157.4,24.1,84.2,GOOD,16,202.1,,ONLINE,ON
TEL-10174,2025-09-17 11:00:00,EQ-1016,37.810057,-122.266643,29.6,2207.1,2207.1,2041.2,31544.8,161.3,21.4,84.1,WARNING,16,206.7,P0017,ONLINE,ON
TEL-10175,2025-09-17 11:30:00,EQ-1016,37.804395,-122.265578,26.6,2207.6,2207.6,2041.7,31549.3,107.5,19.6,84.0,GOOD,16,212.3,,ONLINE,ON
TEL-10176,2025-09-17 12:00:00,EQ-1016,37.806107,-122.270815,30.9,2208.1,2208.1,2042.2,31556.2,166.3,16.9,83.9,GOOD,16,219.7,,ONLINE,ON
TEL-10177,2025-09-17 12:30:00,EQ-1016,37.81049,-122.266165,4.3,2208.6,2208.6,2042.7,31563.7,178.6,13.9,83.8,GOOD,16,220.4,,ONLINE,ON
TEL-10178,2025-09-17 13:00:00,EQ-1016,37.807757,-122.270108,0.0,2208.6,2208.6,2042.7,31563.8,2.4,13.8,83.7,GOOD,16,220.4,,ONLINE,OFF
TEL-10179,2025-09-17 13:30:00,EQ-1016,37.807757,-122.270108,0.0,2208.6,2208.6,2042.7,31563.9,2.4,13.8,83.6,GOOD,16,220.4,,ONLINE,OFF
TEL-10180,2025-09-17 14:00:00,EQ-1016,37.807777,-122.266089,25.9,2209.1,2209.1,2043.2,31569.0,122.2,11.8,83.5,GOOD,17,221.4,,ONLINE,ON
TEL-10181,2025-09-17 14:30:00,EQ-1016,37.802837,-122.273101,11.7,2209.6,2209.6,2043.7,31576.4,177.1,8.8,83.4,GOOD,18,226.9,,ONLINE,ON
TEL-10182,2025-09-17 15:00:00,EQ-1016,37.807757,-122.270108,0.0,2209.6,2209.6,2043.7,31576.5,2.4,8.8,83.3,GOOD,18,226.9,,ONLINE,OFF
TEL-10183,2025-09-17 15:30:00,EQ-1016,37.809692,-122.275012,32.8,2210.1,2210.1,2044.2,31580.6,98.4,7.1,83.2,GOOD,19,228.5,,ONLINE,ON
TEL-10184,2025-09-17 16:00:00,EQ-1016,37.809874,-122.274178,10.2,2210.6,2210.6,2044.7,31586.5,143.3,98.0,83.1,GOOD,20,235.4,,ONLINE,ON
TEL-10185,2025-09-17 16:30:00,EQ-1016,37.808676,-122.274485,21.4,2211.1,2211.1,2045.2,31592.5,144.5,95.6,83.0,GOOD,21,249.3,,ONLINE,ON
TEL-10186,2025-09-17 17:00:00,EQ-1016,37.812193,-122.273747,29.5,2211.6,2211.6,2045.7,31597.9,127.4,93.5,82.9,GOOD,22,256.3,,ONLINE,ON
TEL-10187,2025-09-17 17:30:00,EQ-1016,37.805407,-122.273909,19.9,2212.1,2212.1,2046.2,31605.7,188.6,90.3,82.8,GOOD,22,259.5,,ONLINE,ON
TEL-10188,2025-09-17 18:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.1,2212.1,2046.2,31605.8,2.4,90.3,82.7,GOOD,22,259.5,,ONLINE,OFF
TEL-10189,2025-09-17 18:30:00,EQ-1016,37.808317,-122.269607,29.2,2212.6,2212.6,2046.7,31610.5,112.8,88.4,82.6,WARNING,22,260.4,P0017,ONLINE,ON
TEL-10190,2025-09-17 19:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31610.6,2.4,88.4,82.5,GOOD,22,260.4,,ONLINE,OFF
TEL-10191,2025-09-17 19:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31610.7,2.4,88.3,82.4,GOOD,22,260.4,,ONLINE,OFF
TEL-10192,2025-09-17 20:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31610.8,2.4,88.3,82.3,GOOD,22,260.4,,ONLINE,OFF
TEL-10193,2025-09-17 20:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31610.9,2.4,88.2,82.2,GOOD,22,260.4,,ONLINE,OFF
TEL-10194,2025-09-17 21:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.0,2.4,88.2,82.1,GOOD,22,260.4,,ONLINE,OFF
TEL-10195,2025-09-17 21:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.1,2.4,88.2,82.0,GOOD,22,260.4,,ONLINE,OFF
TEL-10196,2025-09-17 22:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.2,2.4,88.1,81.9,GOOD,22,260.4,,ONLINE,OFF
TEL-10197,2025-09-17 22:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.3,2.4,88.1,81.8,WARNING,22,260.4,P0300,ONLINE,OFF
TEL-10198,2025-09-17 23:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.4,2.4,88.0,81.7,GOOD,22,260.4,,ONLINE,OFF
TEL-10199,2025-09-17 23:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.5,2.4,88.0,81.6,GOOD,22,260.4,,ONLINE,OFF
TEL-10200,2025-09-18 00:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.6,2.4,88.0,81.5,GOOD,22,260.4,,ONLINE,OFF
TEL-10201,2025-09-18 00:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.7,2.4,87.9,81.4,GOOD,22,260.4,,ONLINE,OFF
TEL-10202,2025-09-18 01:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.8,2.4,87.9,81.3,GOOD,22,260.4,,ONLINE,OFF
TEL-10203,2025-09-18 01:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31611.9,2.4,87.8,81.2,GOOD,22,260.4,,ONLINE,OFF
TEL-10204,2025-09-18 02:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.0,2.4,87.8,81.1,GOOD,22,260.4,,ONLINE,OFF
TEL-10205,2025-09-18 02:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.1,2.4,87.8,81.0,GOOD,22,260.4,,ONLINE,OFF
TEL-10206,2025-09-18 03:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.2,2.4,87.7,80.9,WARNING,22,260.4,P0562,ONLINE,OFF
TEL-10207,2025-09-18 03:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.3,2.4,87.7,80.8,GOOD,22,260.4,,ONLINE,OFF
TEL-10208,2025-09-18 04:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.4,2.4,87.6,80.7,WARNING,22,260.4,P0017,ONLINE,OFF
TEL-10209,2025-09-18 04:30:00,EQ-1016,38.233126,-122.059669,0.0,2212.6,2212.6,2046.7,31612.5,2.4,87.6,80.6,GOOD,22,260.4,,ONLINE,OFF
TEL-10210,2025-09-18 05:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.6,2.4,87.6,80.5,WARNING,22,260.4,P0420,ONLINE,OFF
TEL-10211,2025-09-18 05:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.7,2.4,87.5,80.4,GOOD,22,260.4,,ONLINE,OFF
TEL-10212,2025-09-18 06:00:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.8,2.4,87.5,80.3,GOOD,22,260.4,,ONLINE,OFF
TEL-10213,2025-09-18 06:30:00,EQ-1016,37.807757,-122.270108,0.0,2212.6,2212.6,2046.7,31612.9,2.4,87.4,80.2,GOOD,22,260.4,,ONLINE,OFF
TEL-10214,2025-09-18 07:00:00,EQ-1016,37.809412,-122.266963,20.8,2213.1,2213.1,2047.2,31620.5,181.4,84.4,80.1,GOOD,22,271.3,,ONLINE,ON
TEL-10215,2025-09-18 07:30:00,EQ-1016,37.807757,-122.270108,0.0,2213.1,2213.1,2047.2,31620.6,2.4,84.4,80.0,GOOD,22,271.3,,ONLINE,OFF
TEL-10216,2025-09-18 08:00:00,EQ-1016,37.812124,-122.273702,32.4,2213.6,2213.6,2047.7,31628.4,188.9,81.2,79.9,GOOD,22,280.8,,ONLINE,ON
TEL-10217,2025-09-18 08:30:00,EQ-1016,37.807757,-122.270108,0.0,2213.6,2213.6,2047.7,31628.5,2.4,81.2,79.8,GOOD,22,280.8,,ONLINE,OFF
TEL-10218,2025-09-18 09:00:00,EQ-1016,37.803238,-122.270726,25.0,2214.1,2214.1,2048.2,31633.9,129.6,79.0,79.7,GOOD,23,286.1,,ONLINE,ON
TEL-10219,2025-09-18 09:30:00,EQ-1016,37.805013,-122.270595,29.4,2214.6,2214.6,2048.7,31641.1,171.6,76.2,79.6,GOOD,24,300.4,,ONLINE,ON
TEL-10220,2025-09-18 10:00:00,EQ-1016,37.811738,-122.274177,8.0,2215.1,2215.1,2049.2,31646.6,132.0,74.0,79.5,GOOD,24,306.9,,ONLINE,ON
TEL-10221,2025-09-18 10:30:00,EQ-1016,37.812501,-122.271015,22.2,2215.6,2215.6,2049.7,31652.3,137.8,71.7,79.4,GOOD,25,311.4,,ONLINE,ON
TEL-10222,2025-09-18 11:00:00,EQ-1016,37.802795,-122.274232,15.3,2216.1,2216.1,2050.2,31658.5,148.8,69.2,79.3,GOOD,25,311.8,,ONLINE,ON
TEL-10223,2025-09-18 11:30:00,EQ-1016,37.806732,-122.270217,12.0,2216.6,2216.6,2050.7,31662.9,103.9,67.5,79.2,GOOD,25,317.4,,ONLINE,ON
TEL-10224,2025-09-18 12:00:00,EQ-1016,37.811128,-122.269466,8.6,2217.1,2217.1,2051.2,31667.0,100.3,65.8,79.1,GOOD,26,329.5,,ONLINE,ON
TEL-10225,2025-09-18 12:30:00,EQ-1016,37.807983,-122.265452,27.1,2217.6,2217.6,2051.7,31672.0,117.8,63.8,79.0,GOOD,26,336.6,,ONLINE,ON
TEL-10226,2025-09-18 13:00:00,EQ-1016,37.810762,-122.268333,31.8,2218.1,2218.1,2052.2,31678.8,164.6,61.1,78.9,GOOD,26,350.8,,ONLINE,ON
TEL-10227,2025-09-18 13:30:00,EQ-1016,37.809588,-122.273089,9.4,2218.6,2218.6,2052.7,31683.6,114.5,59.2,78.8,GOOD,27,364.5,,ONLINE,ON
TEL-10228,2025-09-18 14:00:00,EQ-1016,37.807757,-122.270108,0.0,2218.6,2218.6,2052.7,31683.7,2.4,59.1,78.7,GOOD,27,364.5,,ONLINE,OFF
TEL-10229,2025-09-18 14:30:00,EQ-1016,37.806953,-122.270964,30.9,2219.1,2219.1,2053.2,31690.8,171.6,56.3,78.6,GOOD,27,378.4,,ONLINE,ON
TEL-10230,2025-09-18 15:00:00,EQ-1016,37.806866,-122.271278,5.8,2219.6,2219.6,2053.7,31696.0,123.4,54.2,78.5,GOOD,28,384.4,,ONLINE,ON
TEL-10231,2025-09-18 15:30:00,EQ-1016,37.809662,-122.274615,24.6,2220.1,2220.1,2054.2,31701.6,134.6,52.0,78.4,GOOD,29,396.7,,ONLINE,ON
TEL-10232,2025-09-18 16:00:00,EQ-1016,37.811446,-122.273764,11.6,2220.6,2220.6,2054.7,31707.6,143.3,49.6,78.3,GOOD,30,407.6,,ONLINE,ON
TEL-10233,2025-09-18 16:30:00,EQ-1016,37.807602,-122.269943,5.4,2221.1,2221.1,2055.2,31713.3,138.5,47.3,78.2,GOOD,30,412.3,,ONLINE,ON
TEL-10234,2025-09-18 17:00:00,EQ-1016,37.804685,-122.266779,6.9,2221.6,2221.6,2055.7,31720.7,177.8,44.3,78.1,GOOD,31,422.9,,ONLINE,ON
TEL-10235,2025-09-18 17:30:00,EQ-1016,37.803063,-122.271383,29.3,2222.1,2222.1,2056.2,31726.8,144.5,41.9,78.0,GOOD,32,428.1,,ONLINE,ON
TEL-10236,2025-09-18 18:00:00,EQ-1016,37.803254,-122.26657,10.9,2222.6,2222.6,2056.7,31734.1,175.7,39.0,77.9,GOOD,32,438.3,,ONLINE,ON
TEL-10237,2025-09-18 18:30:00,EQ-1016,37.802846,-122.265993,15.8,2223.1,2223.1,2057.2,31738.2,97.9,37.3,77.8,GOOD,33,447.4,,ONLINE,ON
TEL-10238,2025-09-18 19:00:00,EQ-1016,37.807757,-122.270108,0.0,2223.1,2223.1,2057.2,31738.3,2.4,37.3,77.7,GOOD,33,447.4,,ONLINE,OFF
TEL-10239,2026-05-28 08:00:00,EQ-1022,37.33445,-121.891149,22.8,2629.5,2629.5,635.8,34998.0,192.0,91.8,72.0,GOOD,1,14.8,,ONLINE,ON
TEL-10240,2026-05-28 08:30:00,EQ-1022,37.330334,-121.889432,30.5,2630.0,2630.0,636.2,35004.8,164.2,89.1,71.9,GOOD,2,24.7,,ONLINE,ON
TEL-10241,2026-05-28 09:00:00,EQ-1022,37.329188,-121.890006,25.9,2630.5,2630.5,636.4,35009.9,121.0,87.0,71.8,GOOD,2,35.0,,ONLINE,ON
TEL-10242,2026-05-28 09:30:00,EQ-1022,37.334417,-121.894149,18.0,2631.0,2631.0,636.5,35015.1,124.8,85.0,71.7,GOOD,2,49.2,,ONLINE,ON
TEL-10243,2026-05-28 10:00:00,EQ-1022,37.333835,-121.892087,0.0,2631.0,2631.0,636.5,35015.2,2.4,84.9,71.6,GOOD,2,49.2,,ONLINE,OFF
TEL-10244,2026-05-28 10:30:00,EQ-1022,37.333835,-121.892087,0.0,2631.0,2631.0,636.5,35015.3,2.4,84.9,71.5,GOOD,2,49.2,,ONLINE,OFF
TEL-10245,2026-05-28 11:00:00,EQ-1022,37.334133,-121.892956,21.4,2631.5,2631.5,636.6,35020.1,114.7,83.0,71.4,GOOD,3,55.3,,ONLINE,ON
TEL-10246,2026-05-28 11:30:00,EQ-1022,37.335145,-121.895319,32.0,2632.0,2632.0,636.7,35026.9,164.6,80.2,71.3,GOOD,3,63.9,,ONLINE,ON
TEL-10247,2026-05-28 12:00:00,EQ-1022,37.333609,-121.89704,28.0,2632.5,2632.5,636.7,35032.6,137.5,77.9,71.2,GOOD,4,75.3,,ONLINE,ON
TEL-10248,2026-05-28 12:30:00,EQ-1022,37.331956,-121.89606,3.1,2633.0,2633.0,637.2,35039.6,166.3,75.2,71.1,GOOD,4,79.8,,ONLINE,ON
TEL-10249,2026-05-28 13:00:00,EQ-1022,37.337849,-121.893494,26.2,2633.5,2633.5,637.3,35047.1,181.2,72.1,71.0,GOOD,5,80.1,,ONLINE,ON
TEL-10250,2026-05-28 13:30:00,EQ-1022,37.335946,-121.889166,34.5,2634.0,2634.0,637.8,35051.2,98.2,70.5,70.9,GOOD,5,89.0,,ONLINE,ON
TEL-10251,2026-05-28 14:00:00,EQ-1022,37.331362,-121.890068,6.0,2634.5,2634.5,637.9,35055.7,107.0,68.7,70.8,GOOD,6,98.9,,ONLINE,ON
TEL-10252,2026-05-28 14:30:00,EQ-1022,37.330012,-121.895947,11.3,2635.0,2635.0,637.9,35063.0,175.7,65.8,70.7,GOOD,7,111.4,,ONLINE,ON
TEL-10253,2026-05-28 15:00:00,EQ-1022,37.333835,-121.892087,0.0,2635.0,2635.0,637.9,35063.1,2.4,65.8,70.6,GOOD,7,111.4,,ONLINE,OFF
TEL-10254,2026-05-28 15:30:00,EQ-1022,37.334577,-121.892146,18.1,2635.5,2635.5,638.4,35067.1,97.2,64.1,70.5,GOOD,7,125.0,,ONLINE,ON
TEL-10255,2026-05-28 16:00:00,EQ-1022,37.337357,-121.893485,17.3,2636.0,2636.0,638.5,35071.3,100.8,62.5,70.4,GOOD,7,125.1,,ONLINE,ON
TEL-10256,2026-05-28 16:30:00,EQ-1022,37.332561,-121.89366,23.5,2636.5,2636.5,638.6,35079.2,187.7,59.3,70.3,GOOD,8,135.4,,ONLINE,ON
TEL-10257,2026-05-28 17:00:00,EQ-1022,37.337278,-121.89605,16.2,2637.0,2637.0,638.7,35083.7,108.7,57.5,70.2,GOOD,9,138.1,,ONLINE,ON
TEL-10258,2026-05-28 17:30:00,EQ-1022,37.330142,-121.887883,14.2,2637.5,2637.5,639.2,35090.4,161.8,54.8,70.1,GOOD,10,147.9,,ONLINE,ON
TEL-10259,2026-05-28 18:00:00,EQ-1022,37.337566,-121.891896,30.7,2638.0,2638.0,639.3,35097.3,165.6,52.1,70.0,GOOD,10,155.1,,ONLINE,ON
TEL-10260,2026-05-28 18:30:00,EQ-1022,37.328951,-121.887743,23.3,2638.5,2638.5,639.8,35104.6,175.4,49.1,69.9,GOOD,10,156.2,,ONLINE,ON
TEL-10261,2026-05-28 19:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35104.7,2.4,49.1,69.8,GOOD,10,156.2,,ONLINE,OFF
TEL-10262,2026-05-28 19:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35104.8,2.4,49.1,69.7,GOOD,10,156.2,,ONLINE,OFF
TEL-10263,2026-05-28 20:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35104.9,2.4,49.0,69.6,GOOD,10,156.2,,ONLINE,OFF
TEL-10264,2026-05-28 20:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.0,2.4,49.0,69.5,GOOD,10,156.2,,ONLINE,OFF
TEL-10265,2026-05-28 21:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.1,2.4,48.9,69.4,GOOD,10,156.2,,ONLINE,OFF
TEL-10266,2026-05-28 21:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.2,2.4,48.9,69.3,GOOD,10,156.2,,ONLINE,OFF
TEL-10267,2026-05-28 22:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.3,2.4,48.9,69.2,GOOD,10,156.2,,ONLINE,OFF
TEL-10268,2026-05-28 22:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.4,2.4,48.8,69.1,GOOD,10,156.2,,ONLINE,OFF
TEL-10269,2026-05-28 23:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.5,2.4,48.8,69.0,GOOD,10,156.2,,ONLINE,OFF
TEL-10270,2026-05-28 23:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.6,2.4,48.7,68.9,GOOD,10,156.2,,ONLINE,OFF
TEL-10271,2026-05-29 00:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.7,2.4,48.7,68.8,GOOD,10,156.2,,ONLINE,OFF
TEL-10272,2026-05-29 00:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.8,2.4,48.7,68.7,GOOD,10,156.2,,ONLINE,OFF
TEL-10273,2026-05-29 01:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35105.9,2.4,48.6,68.6,GOOD,10,156.2,,ONLINE,OFF
TEL-10274,2026-05-29 01:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.0,2.4,48.6,68.5,GOOD,10,156.2,,ONLINE,OFF
TEL-10275,2026-05-29 02:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.1,2.4,48.5,68.4,GOOD,10,156.2,,ONLINE,OFF
TEL-10276,2026-05-29 02:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.2,2.4,48.5,68.3,GOOD,10,156.2,,ONLINE,OFF
TEL-10277,2026-05-29 03:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.3,2.4,48.5,68.2,GOOD,10,156.2,,ONLINE,OFF
TEL-10278,2026-05-29 03:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.4,2.4,48.4,68.1,GOOD,10,156.2,,ONLINE,OFF
TEL-10279,2026-05-29 04:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.5,2.4,48.4,68.0,GOOD,10,156.2,,ONLINE,OFF
TEL-10280,2026-05-29 04:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.6,2.4,48.3,67.9,GOOD,10,156.2,,ONLINE,OFF
TEL-10281,2026-05-29 05:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.7,2.4,48.3,67.8,GOOD,10,156.2,,ONLINE,OFF
TEL-10282,2026-05-29 05:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.8,2.4,48.3,67.7,GOOD,10,156.2,,ONLINE,OFF
TEL-10283,2026-05-29 06:00:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35106.9,2.4,48.2,67.6,GOOD,10,156.2,,ONLINE,OFF
TEL-10284,2026-05-29 06:30:00,EQ-1022,37.333835,-121.892087,0.0,2638.5,2638.5,639.8,35107.0,2.4,48.2,67.5,GOOD,10,156.2,,ONLINE,OFF
TEL-10285,2026-05-29 07:00:00,EQ-1022,37.329088,-121.895634,29.8,2639.0,2639.0,640.3,35114.4,177.4,45.2,67.4,GOOD,10,171.0,,ONLINE,ON
TEL-10286,2026-05-29 07:30:00,EQ-1022,37.332422,-121.892561,7.3,2639.5,2639.5,640.8,35121.6,171.4,42.4,67.3,GOOD,10,182.1,,ONLINE,ON
TEL-10287,2026-05-29 08:00:00,EQ-1022,37.332711,-121.88752,10.2,2640.0,2640.0,641.0,35126.7,123.6,40.3,67.2,GOOD,10,193.3,,ONLINE,ON
TEL-10288,2026-05-29 08:30:00,EQ-1022,37.332512,-121.891203,30.7,2640.5,2640.5,641.1,35131.6,117.6,38.3,67.1,GOOD,10,197.7,,ONLINE,ON
TEL-10289,2026-05-29 09:00:00,EQ-1022,37.33312,-121.891521,24.7,2641.0,2641.0,641.6,35136.3,112.8,36.5,67.0,GOOD,11,204.7,,ONLINE,ON
TEL-10290,2026-05-29 09:30:00,EQ-1022,37.333835,-121.892087,0.0,2641.0,2641.0,641.6,35136.4,2.4,36.4,66.9,GOOD,11,204.7,,ONLINE,OFF
TEL-10291,2026-05-29 10:00:00,EQ-1022,37.338405,-121.891881,12.3,2641.5,2641.5,641.7,35140.7,103.0,34.7,66.8,GOOD,12,206.1,,ONLINE,ON
